locale,audioLanguageSlug,coreLanguageId,htmlLang,publicHomepageLanguage,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
quc,quiche-central,5399,quc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
quc,quiche-joyabaj,5398,quc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
quc,quiche-west-central,5425,quc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,quichua-canar-highland,144413,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,quichua-highland-chimborazo,4481,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,quichua-imbabura-highland,144395,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,quichua-pastaza,174473,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,quichua-salasaca-highland,144409,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,quichua-tena-lowland,144390,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,rabha,5934,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rade,144481,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rai-bantawa,24043,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rajbangsi-india,23226,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rajbanshi-nepal,23548,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rakhine,101630,en,true,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
en,ralte,101511,en,true,0,0,false,false,false,0,0,0,0,0,0,11,2,0,197,0,0,0
en,rampi,19912,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rana-tharu,8972,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,rangpuria-bangla,101632,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rao,144489,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,rathawi,23313,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ravula,142491,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rawa,11329,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,rawang,5930,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rejang,17769,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rendille,7238,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
en,reshe,10048,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,reunion-creole-french,12923,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
pt,ribeirinho,185334,por,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rigwe,44748,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rikbaktsa,1869,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rinconada-bikol,158787,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,roglai-northern,19317,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rohingya,24263,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,romani-balkan,1953,en,true,34,34,true,true,false,88,18,14,12,7,20,11,2,0,162,0,1,0
en,romani-balkan-romania,184455,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,romani-caldarasi,22334,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,romani-carpathian,4450,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,romani-kalderash-western,21027,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,romani-sinte,1113,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ro,romanian,5546,ro,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,76,0,0,0
en,romanian-sign-language,12961,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,romblomanon,12602,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ronga,8520,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,roviana,143435,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
rw,rufumbira,106188,rw,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,rukuba,46969,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,rumu,11956,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,runyankole,20859,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,runyoro,20861,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,ruruuli-runyala,139185,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ru,russian,3934,ru,true,151,151,true,true,true,515,60,56,55,36,77,11,2,0,41,0,3,0
en,russian-sign-language,1944,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,ruund,583,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ruwila,185129,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saa,97071,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
sav,saafi-saafi,143610,sav,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,sabaot,7227,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sabu,17346,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sadani,20902,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sadri-oraon,23797,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,safwa,14236,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saho-eritrea,184521,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,sahu,17040,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sakalava-analalava,24120,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sakalava-besalampy,24121,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sakata,20196,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,salar,3924,en,true,0,0,false,false,false,1,0,0,0,0,0,11,2,0,197,0,0,0
en,saluan,144834,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sama-bangingi,24235,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sama-central,12588,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sama-mum,184509,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sama-southern,12595,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
tg,samarkand-tajik,24156,tg,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
en,sambal,20905,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sambalpuri,138284,en,true,54,54,true,true,true,142,23,23,18,9,36,11,2,0,142,0,1,0
en,samburu,7237,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,samia,7235,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,samo,2018,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sm,samoan,530,sm,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,san-andres-islander-creole,184519,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,san-chi,143419,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sanga,142134,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sanggau,143690,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sangihe,20908,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sangil,12585,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sg,sango,3156,sg,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,164,0,0,0
en,sangu,20199,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sani-3,142869,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sansi,10545,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sat,santali-india,24249,sat,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
sat,santhali-nepal,184924,sat,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,sanuma,1720,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sapo,141597,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saptari,184902,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sara,22640,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saraiki,5907,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saraiki-megwhal,185257,en,true,53,53,true,true,true,115,23,23,18,9,35,11,2,0,143,0,1,0
en,saramaccan,18715,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sardinian-logudorese,6975,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,sarlahi-tharu,151150,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sasak,17249,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,satere-mawe,184849,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saurashtra,5920,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,sauria-paharia,6222,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,saya,10040,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sedoa,100107,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sehwi,5210,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,seko-padang,142642,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,selaru,142753,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,selayar,17556,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,semelai,141912,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sena,8513,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sena-malawi,7788,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sengele,15471,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sengwer,185249,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,senoufo-cebaara,15990,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,senoufo-djimini,16084,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,senoufo-nyarafolo,102234,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,senoufo-supyire,7811,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,senoufo-tagbana,53417,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ms,serawai,17760,ms,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
sr,serbian,5541,sr,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,97,0,0,0
srr,serere-sine,5058,srr,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,seselwa-creole,13079,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,shambala,14154,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,shan,8684,en,true,38,38,true,true,false,71,19,15,13,10,23,11,2,0,158,0,1,0
en,shanghainese,20623,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,shanjo,151817,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sharchogpa,23047,en,true,42,42,true,true,false,86,19,16,16,12,23,11,2,0,151,0,3,0
en,shawi-chayahuita,159000,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,shekhawati,24416,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,shekkacho,143877,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sheko,142418,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sherbro,13084,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sherpa,3929,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,shilluk,13848,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,shimaore,7752,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,shina,5918,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,shina-kohistani,10500,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,shipibo-conibo,12392,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sn,shona,8506,sn,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,125,0,0,0
en,shuar,4499,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,shughni,20208,en,true,37,37,true,true,false,68,18,15,12,9,23,11,2,0,159,0,1,0
en,shui,22094,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,siang,20248,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,siar-lak,142536,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sidaama,131700,en,true,54,54,true,true,true,117,23,23,18,10,36,11,2,0,142,0,1,0
en,sidamo,4644,en,true,1,1,false,false,false,1,0,0,0,1,1,11,2,0,196,0,0,0
en,siddi,185207,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sihanaka-2,153384,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sika,142631,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sikkiligar,142647,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,silte,143300,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sinasina,11259,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sinaugoro,11303,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
sd,sindhi,389,sd,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,141,0,0,0
en,sindhi-bhil,10488,en,true,53,53,true,true,true,115,23,23,18,9,35,11,2,0,143,0,1,0
en,sindhi-sansi,185328,en,true,53,53,true,true,true,115,23,23,18,9,35,11,2,0,143,0,1,0
si,sinhala,13172,si,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,126,0,0,0
en,sirmauri,26359,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sisaala-tumulung,5206,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,sissala,142646,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
ss,siswati,20947,ss,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
en,slavey,20223,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sk,slovak,5545,sk,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,90,0,0,0
sl,slovenian,1112,sl,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,157,0,0,0
en,soli,15796,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
so,somali,4466,so,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,124,0,0,0
en,somba-siawari,139791,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,songai-timbuktu,24012,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,songe,15480,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,songhay-gao,53370,en,true,46,46,true,true,true,94,20,17,17,14,26,11,2,0,147,0,3,0
en,soninke,2005,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sora,5879,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
nso,sotho-northern,13465,nso,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,158,0,0,0
st,sotho-southern,7546,st,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,153,0,0,0
en,sougb,143861,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,south-gumuz,184660,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,southern-gondi-adilabad,180517,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,southern-nisu,24433,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
es,spanish-castilian,21046,es-ES,true,74,74,true,true,true,201,28,28,27,15,47,11,2,31,114,0,3,0
es,spanish-latin-american,21028,es-419,true,137,137,true,true,true,509,58,49,49,33,69,11,2,30,34,0,3,0
en,sranan-tongo,21231,en,true,63,63,true,true,true,154,24,25,22,14,40,11,2,0,130,0,3,0
en,suau,143387,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,suba,7222,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,suba-simbiti,101456,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,subanen-eastern,142332,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,subanen-northern,12572,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,subanon-western,12568,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,suena,143302,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,suku,15476,en,true,30,30,true,true,false,55,17,12,12,7,16,11,2,0,166,0,1,0
en,sukuma,14226,en,true,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
en,sukur,10022,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,sula,17035,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sumbawa,17226,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sunda,16618,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sunda-alus,185190,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sundanese-banten,185191,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,sunuwar,24068,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,suodi,22863,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,surgujia,142339,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,suri-tirmaga-chai,4739,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,surjapuri,23316,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,surui,143124,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,suryoyo,24145,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,susu,5470,en,true,46,46,true,true,true,92,20,17,17,14,26,11,2,0,147,0,3,0
sw,swahili-congo,23388,sw-swc,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,138,0,0,0
sw,swahili-kenya,23179,sw-swh-KE,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,176,0,0,0
sw,swahili-tanzania,23178,sw,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,93,0,0,0
sv,swedish,4823,sv,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,97,0,0,0
en,sylheti,144882,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,sylhetti,1236,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,syriac,53438,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,taa,153397,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tabaru,17028,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tabassaran,18617,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tacawit,139091,en,true,62,62,true,true,true,138,24,25,22,14,39,11,2,0,131,0,3,0
en,tachelhit,507,en,true,64,64,true,true,true,193,24,25,22,14,41,11,2,0,129,0,3,0
en,tado,164090,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
fil,tagalog,12551,fil,true,117,117,true,true,true,321,46,43,45,29,64,11,2,1,76,0,2,0
en,tagbanwa-calamian,142016,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ty,tahitian,4950,ty,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,tai-dam,7516,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tai-don,7428,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tai-lue,20789,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tai-nua,3910,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tairora,150415,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,taita,7334,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
tg,tajik,24309,tg,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,118,0,0,0
en,tajpuriya,185078,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,takia,142010,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,takuu-nakumanu,53392,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,takwane,26862,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tal,100301,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,talaandig-manobo,185337,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,talaud,17547,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tali-2,181020,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,talysh,1124,en,true,53,53,true,true,true,119,23,23,18,9,35,11,2,0,143,0,1,0
en,tamajeq-tahoua,7807,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tamang-eastern,5872,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tamang-western,8989,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tamasheq-kidal,2000,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
tzm,tamazight-central-atlas,512,tzm,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,141,0,0,0
en,tambee,154906,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ta,tamil,5871,ta,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,76,0,0,0
en,tampulma,5291,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tangale,10014,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tangoa,142360,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tangsa-kimsing,184546,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tangshang-shecyu-cyamcyang,6007,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tanjijili,142172,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tanna-north,14970,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tanna-southwest,15013,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tarahumara-baja,8109,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tarahumara-central,8108,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tarifit,101621,en,true,54,54,true,true,true,119,23,23,18,9,36,11,2,0,142,0,1,0
en,tarifit-arabic-based-script,184497,en,true,1,1,false,false,false,1,0,0,1,0,1,11,2,0,196,0,0,0
en,tarifit-latin-based-script,184498,en,true,1,1,false,false,false,1,0,0,1,0,1,11,2,0,196,0,0,0
en,tarok,9930,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tasahlit,139137,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,tat-azeri,143311,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tat-juhuri,1126,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
tt,tatar,411,tt,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
tsg,tausug,12535,tsg,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
en,taveta,141934,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tawala,142078,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tawbuid-eastern,139803,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
