localeGroup,audioLanguageSlug,coreLanguageId,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
group-11,dagara,116416,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dagbanli,184814,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,dan,5462,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,dangali-tharu,185063,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dangi,22682,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,danish,4454,40,40,true,true,false,113,18,13,19,15,12,11,2,0,154,0,2,0
group-11,dani-western,16447,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dano,139511,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,darchuleli,111588,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dargin,20644,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dari,53400,72,72,true,true,true,207,25,28,23,17,49,11,2,0,121,0,3,0
group-11,datooga,14081,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,daur,3786,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,davik-kui,185003,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dawro,4633,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dayak-ngaju,172218,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,daza,3299,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,deccani,22685,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,deg,144593,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,dei,140356,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dendi-djougou,53326,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dendi-malanville,1344,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dene,97745,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,deori,140367,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dera,19822,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dersim-zazaki,22684,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,desia,20863,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dhatki,10529,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
group-11,dhimal,140205,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dhivehi,53287,61,61,true,true,true,121,27,22,20,20,33,11,2,0,132,0,3,0
group-11,dhodia,6548,34,34,true,true,false,63,19,14,13,7,19,11,2,0,162,0,1,0
group-11,dhopadhola,20521,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dhundari,24343,53,53,true,true,true,121,23,23,18,9,35,11,2,0,143,0,1,0
group-11,dibali,184541,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dida-yocoboue,16052,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,didinga,13644,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,digaro-mishmi,144716,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,digo,7176,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dijim-cham,53395,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dimasa,19652,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dime,140225,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dinka-agar-bor,139058,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
group-11,dinka-northeastern-padang,24267,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
group-11,dinka-rek,24273,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dirasha,4694,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ditammari,1318,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,djola-bayote,53409,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-jamsay,140535,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-mombo,140549,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-togo-kan,185246,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-tommo-so,140443,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-tomo-kan,26248,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogon-toro-so,27145,53,53,true,true,true,118,23,23,18,9,35,11,2,0,143,0,1,0
group-11,dogose,139072,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dogri,20651,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dolpo,140409,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dom,175683,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dongissa,164768,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dong-northern,3787,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dongnu,3717,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dongo,140398,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dong-southern,3803,37,37,true,true,false,72,19,15,13,9,22,11,2,0,159,0,1,0
group-11,dongxiang,3933,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,doondo,98033,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,doromu-koki,141569,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,doti-doteli,185061,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,duala,2854,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dubli,23342,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dulangan-manobo,173673,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,duna,140449,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dungan,17820,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dungra-bhil,23258,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,duri,17601,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,duruma,7166,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,duruwa,5967,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dusun,20654,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
group-11,dutch,1269,106,106,true,true,true,304,43,42,43,26,53,11,2,0,87,0,3,0
group-11,duya,141739,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,dzongkha,1375,42,42,true,true,false,87,19,16,16,12,23,11,2,0,151,0,3,0
group-11,eastern-garame,179189,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,eastern-poqomchi,153550,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
group-11,ebira,9789,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ebrie,16074,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,eda,180999,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ede-cabe,140033,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
group-11,ede-ica,26816,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,edo,10255,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,efik,2728,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,eggon,10252,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ehugbo,139157,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ejagham-western,21205,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ekajuk,10248,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ekpari,10241,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ellomwe,184513,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,embera-catio,4246,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,embera-northern,98137,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
group-11,embu,7164,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ende,19669,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enga,12200,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enggano,140421,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,english,529,191,191,true,true,true,980,81,65,68,45,94,11,2,0,0,0,4,0
group-11,english-african,185221,11,11,true,false,false,14,2,6,6,2,8,11,2,0,185,0,1,0
group-11,english-british,185021,11,11,true,false,false,14,2,6,6,2,8,11,2,0,185,0,1,0
group-11,english-north-american-indigenous,23156,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enlhet-2,141755,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enrekang,154090,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enuani,148878,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enwan,140424,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,enxet,181477,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,erei,108591,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,erzya,18483,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ese,144299,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ese-ejja,140434,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,eshira-2,143382,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,estonian,4601,63,63,true,true,true,155,24,25,22,14,40,11,2,0,129,0,3,0
group-11,etsako-iyekhe,10124,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,etulo,142293,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ewage-notu,144182,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ewe,5331,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
group-11,ewondo,2713,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,ezaa,9692,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fa-dambu,27147,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fakai,10157,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fali-north,184844,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fali-south,184843,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fanakalo,20662,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fanamaket,139741,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fang-equatorial-guinea,24018,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fang-gabon,24019,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fante,5288,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,faroese,4455,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
group-11,farsi-western,6788,140,140,true,true,true,430,56,47,51,35,78,11,2,0,53,0,3,0
group-11,fataleka,140614,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fernando-po-creole-english,26270,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fijian,20665,43,43,true,true,false,98,19,16,16,12,24,11,2,0,150,0,3,0
group-11,fiji-hindi,53300,34,34,true,true,false,78,18,14,12,7,20,11,2,0,162,0,1,0
group-11,finallig,160575,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,finnish,4820,55,55,true,true,true,130,20,22,27,16,20,11,2,0,138,0,3,0
group-11,flemish,21578,54,54,true,true,true,131,23,23,18,9,36,11,2,0,142,0,1,0
group-11,folopa,144064,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fon-gbe,1304,66,66,true,true,true,143,24,26,24,17,41,11,2,0,127,0,3,0
group-11,foochow,23033,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fordata,16956,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fore,140640,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,french,496,163,163,true,true,true,689,65,57,58,39,86,11,2,0,29,0,3,0
group-11,french-african,53424,27,27,true,false,false,35,4,10,9,10,21,11,2,0,169,0,1,0
group-11,fulacunda,5050,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fulfulde-adamawa,24014,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
group-11,fulfulde-bagirmi,3667,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fulfulde-benin-togo,1299,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fulfulde-caka-nigeria,24038,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
group-11,fulfulde-jelgoore,2116,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fulfulde-maasina,5183,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
group-11,fulfulde-pulaar,5048,55,55,true,true,true,158,24,23,18,9,37,11,2,0,141,0,1,0
group-11,fulfulde-western-niger,23920,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fur,53418,65,65,true,true,true,185,24,27,23,14,43,11,2,0,131,0,1,0
group-11,furu,140551,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,fuuta-jalon,5459,37,37,true,true,false,70,19,15,13,9,22,11,2,0,159,0,1,0
group-11,fwe,140555,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ga,27152,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaanda,98407,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gadaba-mudhili,140569,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaddang,140558,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaddi,6535,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gadsup,19685,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaelic-irish,6884,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
group-11,gaelic-scots,14818,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gagauz,1935,34,34,true,true,false,77,18,14,12,7,20,11,2,0,162,0,1,0
group-11,gagu,98306,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaita-koitor,184451,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,galela,16954,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,galician,19705,43,43,true,true,false,98,19,16,16,12,24,11,2,0,150,0,3,0
group-11,galo,24409,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gamai,10365,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gamit,6533,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gamo,4635,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
group-11,gangam,117883,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gao,140672,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,garasia-adiwasi,24340,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,garasia-rajput,24341,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,garhwali,6532,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
group-11,garifuna,1277,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,garo,1204,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gata,140566,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gaviao-do-jiparana,1569,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gavva,184801,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gawri,98458,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gayil,98476,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gayo,17807,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbagyi,10085,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,gbanu,19689,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbari,10076,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbaya-kresh-south-sudan,99152,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
group-11,gbaya-northwest,2745,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbaya-southwest,2518,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbe-saxwe,100227,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbe-tofin,142348,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbe-weme,142827,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gbeya,22651,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,gbii,7658,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ge,22819,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gedeo,4704,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gela,143904,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gen-gbe,1342,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,georgian,5112,71,71,true,true,true,171,27,28,25,17,45,11,2,0,122,0,3,0
group-11,gepo,142505,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,german-pennsylvania,2993,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,german-standard,1106,148,148,true,true,true,435,58,50,54,35,83,11,2,0,44,0,3,0
group-11,ghari,140790,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ghomala,2908,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,ghotuo,139226,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,giangan,12840,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gibaio,149219,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gichuka,140297,53,53,true,true,true,115,23,23,18,9,35,11,2,0,143,0,1,0
group-11,gikyode,5166,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gilaki,6707,32,32,true,true,false,61,17,14,12,7,18,11,2,0,164,0,1,0
group-11,gilaki-rashti,185210,54,54,true,true,true,131,23,23,18,9,36,11,2,0,142,0,1,0
group-11,giryama,20117,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gisir,185234,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gitonga,20983,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,giziga-south,2754,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,glavda,140740,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,goan-konkani,184479,54,54,true,true,true,132,23,23,18,9,36,11,2,0,142,0,1,0
group-11,godie,184596,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gofa,4634,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gogo,14206,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,goji,121129,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gojri,43229,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gokana,10143,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gola,7617,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,golin,19725,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gondi-aheri,147829,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gondi-northern,6511,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gonja,5187,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,gorontalo,19716,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gourmanchema,1296,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gowlan,140770,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gowli,140771,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,grebo-northern,23926,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,greek,483,74,74,true,true,true,168,27,28,28,17,40,11,2,0,118,0,3,0
group-11,guahibo,19720,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guajajara,1582,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guambiano,4230,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guarani-bolivian-eastern,20631,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guarani-mbya,623,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guarani-paraguayan,12327,43,43,true,true,false,98,19,16,16,12,24,11,2,0,150,0,3,0
group-11,guarani-western-bolivian,184828,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guaymi,10597,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guere-central,16048,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guina-ang-kalinga,149408,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gujarati,6600,110,110,true,true,true,297,45,43,44,25,60,11,2,0,86,0,1,0
group-11,guji,4699,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gun-gbe,1297,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gungu,14710,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gurage-sodo,4684,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gurage-west,4676,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
group-11,gurenne,2062,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
group-11,gurgula,140675,53,53,true,true,true,115,23,23,18,9,35,11,2,0,143,0,1,0
group-11,guro,16064,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
group-11,gurung,6485,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gusii,7326,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gutob-gadaba,184548,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,guyanese-creole,20693,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gwere,14692,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,gyaazi,139090,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hadiyya,4667,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hadothi,20696,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hadza,140867,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hainanese,13192,42,42,true,true,false,86,19,16,16,12,23,11,2,0,151,0,3,0
group-11,haitian-creole,4473,56,56,true,true,true,134,25,23,19,9,37,11,2,0,140,0,1,0
group-11,hajong,1193,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hakhun,139179,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hakka,20611,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,halang,140932,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,halbi,19739,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,halia,12065,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hamer-banna,4792,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hamgyongdo,7350,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hanga,5319,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hani-haya,184506,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,haniq-beeqhongq,3976,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hano,141734,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
group-11,hanunoo,140994,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
